,Provincia,Partido,Localidad,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Población,ADSL_y,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
2679,Santa fe,San Cristóbal,San Guillermo,990,1502,0,47,0,0,0,195,2734,6747,SI,SI,--,SI,--,SI,SI,SI,SI,82091230.0,-30.3602098529676,-61.9178272634037
2680,Santa fe,San Cristóbal,Santurce,0,0,0,0,0,0,0,45,45,32,--,--,--,--,--,SI,--,--,--,82091240.0,-30.1866452738191,-61.178528021881
2681,Santa fe,San Cristóbal,Soledad,0,0,0,0,0,0,0,170,170,1083,--,--,--,--,--,SI,SI,--,SI,82091250.0,-30.6225538384456,-60.9166112630514
2682,Santa fe,San Cristóbal,Suardi,0,0,0,1560,0,0,0,0,1560,6080,--,--,--,SI,--,--,SI,SI,SI,82091260.0,-30.5361453460922,-61.9616805839765
2683,Santa fe,San Cristóbal,Villa Saralegui,0,0,0,0,3,0,0,48,51,513,--,--,--,--,--,SI,--,SI,SI,82091270.0,-30.5427027882285,-60.7477102618236
2684,Santa fe,San Cristóbal,Curupaity,0,0,0,0,0,0,0,15,15,220,--,--,--,--,--,SI,--,--,--,82091110.0,-30.397911889967,-61.6518044215673
2685,Santa fe,San Cristóbal,Colonia Ana,0,0,0,0,0,0,0,6,6,16,--,--,--,--,--,SI,--,--,--,82091070.0,-30.1449998391803,-61.9147917462344
2686,Santa fe,San Cristóbal,Colonia Rosa,0,0,0,0,0,0,0,12,12,562,--,--,--,--,--,SI,--,--,SI,82091090.0,-30.3022785889636,-61.9844913702309
2687,Santa fe,San Javier,Alejandra,0,0,0,0,0,1,0,453,454,2962,--,--,--,--,SI,SI,SI,--,SI,82098010.0,-29.9103566747475,-59.8281612200693
2688,Santa fe,San Javier,Cacique Ariacaiquín,0,0,0,0,0,0,0,34,34,142,--,--,--,--,--,SI,SI,--,SI,82098020.0,-30.6581364074941,-60.2307356488107
2689,Santa fe,San Javier,Colonia Durán,0,0,0,0,0,1,0,0,1,183,--,--,--,--,SI,--,--,--,--,82098030.0,-29.5607537201086,-59.9270693537131
2690,Santa fe,San Javier,Romang,0,801,0,2,195,0,0,369,1367,7755,--,SI,--,SI,--,SI,SI,SI,SI,82098050.0,-29.5018294527814,-59.7485934535059
2691,Santa fe,San Javier,San Javier,0,826,0,96,0,0,0,194,1116,13604,--,SI,--,SI,--,SI,SI,SI,SI,82098060.0,-30.5822068409869,-59.9313985183809
2692,Santa fe,San Javier,La Brava,0,0,0,0,0,0,0,20,20,329,--,--,--,--,--,SI,--,--,SI,82098040.0,-30.4477825105448,-60.1409356882605
2693,Santa fe,San Jerónimo,Arocena,0,184,0,0,400,0,0,0,584,1608,--,SI,--,--,--,--,--,SI,SI,82105010.0,-32.0800271942926,-60.9770049639573
2694,Santa fe,San Jerónimo,Barrancas,474,0,0,0,0,0,0,477,951,4650,SI,--,--,--,--,--,SI,SI,SI,82105030.0,-32.2366357816462,-60.9827401330363
2695,Santa fe,San Jerónimo,Barrio Caima,0,0,0,0,0,0,0,32,32,1655,--,--,--,--,--,SI,--,--,--,82105040.0,-31.8320800807618,-60.8719647067245
2696,Santa fe,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),0,0,0,245,0,0,0,0,245,1566,--,--,--,SI,--,--,SI,SI,SI,82105060.0,-32.1709306189148,-61.1572748282837
2697,Santa fe,San Jerónimo,Centeno,843,0,0,52,5,0,0,0,900,2870,SI,--,--,SI,--,--,SI,SI,SI,82105080.0,-32.298023717348,-61.4107241466286
2698,Santa fe,San Jerónimo,Coronda,603,0,0,3277,215,0,0,883,4978,16873,SI,--,--,SI,--,SI,SI,SI,SI,82105090.0,-31.975646712145,-60.9201341188126
2699,Santa fe,San Jerónimo,Desvío Arijón,151,0,0,0,0,0,0,54,205,946,SI,--,--,--,--,SI,SI,SI,SI,82105100.0,-31.8727393656094,-60.8896993521491
2700,Santa fe,San Jerónimo,Díaz,256,0,0,258,0,0,0,0,514,1721,SI,--,--,SI,--,--,SI,--,SI,82105110.0,-32.3750588242506,-61.091442512126
2701,Santa fe,San Jerónimo,Gaboto,0,0,0,0,201,0,0,240,441,2788,--,--,--,--,--,SI,SI,SI,SI,82105120.0,-32.4343760818819,-60.8185390941723
2702,Santa fe,San Jerónimo,Gálvez,3384,0,0,4069,0,1,0,20,7474,19061,SI,--,--,SI,SI,SI,SI,SI,SI,82105130.0,-32.0326455920318,-61.2199610274248
2703,Santa fe,San Jerónimo,Gessler,129,0,0,69,0,0,0,63,261,857,SI,--,--,SI,--,SI,SI,--,SI,82105140.0,-31.8770449531764,-61.1288367653984
2704,Santa fe,San Jerónimo,Irigoyen,0,94,0,0,0,0,0,313,407,950,--,SI,--,--,--,SI,--,--,SI,82105150.0,-32.16077341012,-61.1104258428642
2705,Santa fe,San Jerónimo,Larrechea,0,0,0,0,0,0,0,35,35,487,--,--,--,--,--,SI,SI,--,SI,82105160.0,-31.9361305275575,-61.0477166860408
2706,Santa fe,San Jerónimo,Loma Alta,18,0,0,18,0,0,0,0,36,225,SI,--,--,SI,--,--,SI,--,--,82105170.0,-31.9614431890621,-61.1783800456556
2707,Santa fe,San Jerónimo,López (Est. San Martín de Tours),31,383,0,0,0,0,0,0,414,1368,SI,SI,--,--,--,--,SI,--,SI,82105180.0,-31.9069668930749,-61.2799295377437
2708,Santa fe,San Jerónimo,Maciel,543,782,0,0,136,0,0,1,1462,5634,SI,SI,--,--,--,SI,SI,SI,SI,82105190.0,-32.4587652553057,-60.8931126475643
2709,Santa fe,San Jerónimo,Monje,464,0,0,149,0,0,0,0,613,1838,--,--,--,SI,--,--,SI,SI,SI,82105200.0,-32.358735658961,-60.9429043010117
2710,Santa fe,San Jerónimo,San Fabián,71,93,0,0,0,0,0,70,234,820,SI,SI,--,--,--,SI,SI,--,--,82105230.0,-32.1383718722873,-60.9832660246346
2711,Santa fe,San Jerónimo,San Genaro,462,0,0,855,0,0,0,49,1366,4070,SI,--,--,SI,--,SI,SI,SI,SI,82105240.0,-32.3735383941398,-61.3606569211003
2712,Santa fe,San Jerónimo,San Genaro Norte,1026,1,0,55,0,0,0,0,1082,4661,SI,SI,--,SI,--,SI,SI,--,SI,82105250.0,-32.3658073636946,-61.3401798286706
2713,Santa fe,San Jerónimo,San Eugenio,0,0,0,21,0,0,0,0,21,79,--,SI,--,--,--,--,--,--,SI,82105220.0,-32.0768953861827,-61.1174234926527
2714,Santa fe,San Justo,Angeloni,0,0,0,0,0,0,0,24,24,62,--,--,--,--,--,SI,--,--,--,82112010.0,-30.8575177090903,-60.6486098681792
2715,Santa fe,San Justo,Cayastacito,0,0,0,0,0,0,0,54,54,329,--,--,--,--,--,SI,SI,--,--,82112020.0,-31.1150071573313,-60.5814003944463
2716,Santa fe,San Justo,Esther,0,0,0,0,0,0,0,10,10,41,--,--,--,--,--,SI,--,--,--,82112040.0,-31.0434861128335,-60.6448661369776
2717,Santa fe,San Justo,Gobernador Crespo,150,1080,0,0,0,0,0,257,1487,5335,SI,SI,--,--,--,SI,SI,SI,SI,82112050.0,-30.3648346894928,-60.4011684048308
2718,Santa fe,San Justo,La Criolla (Est. Cañadita),257,327,0,0,0,0,0,31,615,1963,SI,SI,--,--,--,SI,SI,--,SI,82112060.0,-30.2261579523496,-60.3664968225823
2719,Santa fe,San Justo,Marcelino Escalada,100,90,0,0,0,0,0,128,318,1646,SI,SI,--,--,--,SI,SI,SI,SI,82112080.0,-30.5819493055119,-60.4693860436357
2720,Santa fe,San Justo,Naré,0,0,0,0,0,0,0,6,6,341,--,--,--,--,--,SI,SI,--,--,82112090.0,-30.951076187335,-60.4682102211441
2721,Santa fe,San Justo,Pedro Gómez Cello,0,0,0,0,0,0,0,94,94,554,--,--,--,--,--,SI,SI,--,SI,82112100.0,-30.0384743425904,-60.3152431288441
2722,Santa fe,San Justo,Ramayón,0,0,0,0,0,0,0,144,144,550,--,--,--,--,--,SI,SI,--,--,82112110.0,-30.6758153384973,-60.4995553794067
2723,Santa fe,San Justo,San Bernardo,0,0,0,0,0,0,0,6,6,27,--,--,--,--,--,SI,--,--,--,82112120.0,-30.8905395009228,-60.5751464890853
2724,Santa fe,San Justo,San Justo,661,44,0,6534,550,0,0,269,8058,21624,SI,--,--,SI,--,SI,SI,SI,SI,82112130.0,-30.7908665162845,-60.5940368250334
2725,Santa fe,San Justo,Vera y Pintado (Est. Guaraníes),24,0,0,190,0,0,0,134,348,997,SI,--,--,SI,--,SI,SI,--,SI,82112160.0,-30.1436425790617,-60.3373530550458
2726,Santa fe,San Justo,Videla,117,0,0,230,0,0,0,32,379,2027,SI,--,--,SI,--,SI,SI,--,SI,82112170.0,-30.9465032627862,-60.6564412400796
2727,Santa fe,San Justo,Colonia Dolores,0,0,0,0,0,0,0,22,22,502,--,--,--,--,--,SI,--,--,SI,82112030.0,-30.3836825866932,-60.3307254883154
2728,Santa fe,San Justo,La Penca y Caraguatá,0,0,0,0,0,0,0,26,26,141,--,--,--,--,--,SI,SI,--,--,82112070.0,-30.3484964424709,-60.5217853393141
2729,Santa fe,San Justo,San Martín Norte,0,0,0,0,0,0,0,35,35,563,--,--,--,--,--,SI,SI,--,SI,82112140.0,-30.3493004076432,-60.3040548934806
2730,Santa fe,San Justo,Silva (Est. Abipones),0,0,0,0,0,0,0,25,25,360,--,--,--,--,--,SI,--,--,--,82112150.0,-30.4486399849806,-60.430070013139
2731,Santa fe,San Lorenzo,Aldao,0,460,0,0,0,0,0,0,460,587,--,SI,--,--,--,--,SI,--,SI,82119010.0,-32.7069853236032,-60.8179518202362
2732,Santa fe,San Lorenzo,Capitán Bermúdez,3656,1201,1,2227,0,0,0,0,7085,29218,SI,SI,--,SI,--,--,SI,SI,SI,82119020.0,-32.8282349449349,-60.7168207550494
2733,Santa fe,San Lorenzo,Carcarañá,935,1,0,0,0,0,0,0,936,16277,SI,SI,--,--,--,--,SI,SI,SI,82119030.0,-32.8588281760163,-61.1523502197425
2734,Santa fe,San Lorenzo,Coronel Arnold,0,0,0,238,0,0,0,0,238,857,--,--,--,SI,--,--,SI,--,SI,82119040.0,-33.1066175391399,-60.9665015588484
2735,Santa fe,San Lorenzo,Fray Luis Beltrán,2226,24,0,938,0,0,0,0,3188,15176,SI,SI,--,SI,--,--,SI,SI,SI,82119050.0,-32.7855581880336,-60.7291236444004
2736,Santa fe,San Lorenzo,Fuentes,80,0,0,769,0,0,0,0,849,2791,SI,--,--,SI,--,--,SI,SI,SI,82119060.0,-33.1744416497872,-61.0750536976089
2737,Santa fe,San Lorenzo,Luis Palacios (Est. La Salada),0,478,0,0,0,0,0,82,560,836,--,SI,--,--,--,SI,SI,--,SI,82119070.0,-32.784870422621,-60.9076379614075
2738,Santa fe,San Lorenzo,Puerto General San Martín,0,0,0,2602,215,2,0,13,2832,13243,--,--,--,SI,SI,SI,--,SI,SI,82119080.0,-32.7190025958741,-60.7334925388318
2739,Santa fe,San Lorenzo,Pujato,819,0,0,0,0,0,0,103,922,3370,SI,--,--,--,--,SI,SI,SI,SI,82119090.0,-33.0195733543103,-61.0438316490822
2740,Santa fe,San Lorenzo,Ricardone,388,1010,0,12,0,1,0,22,1433,2570,SI,SI,--,SI,SI,SI,SI,SI,SI,82119100.0,-32.7736805491372,-60.786927658223
2741,Santa fe,San Lorenzo,Roldán,2157,1963,0,2956,2,0,0,131,7209,14113,SI,SI,--,SI,--,SI,SI,SI,SI,82119110.0,-32.9023879302416,-60.9108827950649
2742,Santa fe,San Lorenzo,San Jerónimo Sud,161,939,0,2,0,0,0,0,1102,2641,SI,SI,--,SI,--,--,SI,SI,SI,82119120.0,-32.8787353332163,-61.0243903952404
2743,Santa fe,San Lorenzo,San Lorenzo,2326,5159,0,930,0,0,0,53,8468,45958,SI,SI,--,SI,--,SI,SI,SI,SI,82119130.0,-32.7523069549362,-60.7356209815072
2744,Santa fe,San Lorenzo,Timbúes,218,0,0,1207,134,1,0,78,1638,3694,SI,--,--,SI,SI,SI,SI,SI,SI,82119140.0,-32.6696252682834,-60.7943548240758
2745,Santa fe,San Lorenzo,Villa Elvira,0,0,0,0,0,0,0,30,30,297,--,--,--,--,--,SI,--,SI,SI,82119150.0,-32.6429185717722,-60.8177095118801
2746,Santa fe,San Lorenzo,Villa Mugueta,0,1,0,0,0,1,0,0,2,2139,--,SI,--,--,SI,--,SI,--,SI,82119160.0,-33.3139349307156,-61.0570695285482
2747,Santa fe,San Martín,Carlos Pellegrini,408,0,0,0,0,0,0,0,408,4971,SI,SI,--,SI,--,SI,SI,SI,SI,82126020.0,-32.0526642372536,-61.78894991246
2748,Santa fe,San Martín,Casas,0,59,0,0,0,0,0,0,59,729,--,SI,--,--,--,SI,SI,--,SI,82126030.0,-32.1279976039457,-61.5421282200809
2749,Santa fe,San Martín,Castelar,0,0,0,0,0,0,0,1,1,614,--,--,--,SI,--,--,SI,--,SI,82126040.0,-31.6691692674795,-62.0899867120516
2750,Santa fe,San Martín,Colonia Belgrano,0,93,0,0,250,0,0,0,343,908,--,SI,--,--,--,--,--,--,SI,82126050.0,-31.9118940838345,-61.4023835358505
2751,Santa fe,San Martín,El Trébol,880,2729,0,320,0,0,0,79,4008,11086,SI,SI,--,SI,--,SI,SI,SI,SI,82126070.0,-32.2030242455008,-61.7028944914559
2752,Santa fe,San Martín,Landeta,200,193,0,0,0,0,0,0,393,1357,SI,SI,--,--,--,--,SI,SI,SI,82126080.0,-32.0138147005941,-62.0611771301989
2753,Santa fe,San Martín,Las Bandurrias,0,26,0,0,0,0,0,0,26,172,--,SI,--,--,--,SI,--,--,SI,82126090.0,-32.1991899646564,-61.4927940449511
2754,Santa fe,San Martín,Las Petacas,0,0,0,0,0,0,0,0,0,872,--,--,--,--,--,--,--,--,SI,82126100.0,-31.8247278111096,-62.1089907898346
2755,Santa fe,San Martín,Los Cardos,88,240,0,0,0,1,0,0,329,1310,SI,SI,--,--,SI,--,SI,SI,SI,82126110.0,-32.3243031135987,-61.6321111218833
2756,Santa fe,San Martín,María Susana,483,0,0,634,2,0,0,40,1159,3197,SI,--,--,SI,--,SI,SI,SI,SI,82126120.0,-32.2654856687264,-61.9010253248989
2757,Santa fe,San Martín,Piamonte,0,1213,0,0,0,0,0,0,1213,3336,--,SI,--,--,--,--,SI,--,SI,82126130.0,-32.1458665241358,-61.9811202181808
2758,Santa fe,San Martín,San Jorge,1897,980,0,1817,0,1,0,183,4878,17615,SI,SI,--,SI,SI,SI,SI,SI,SI,82126140.0,-31.898003817155,-61.8603287777206
2759,Santa fe,San Martín,San Martín de las Escobas,853,744,0,0,0,0,0,98,1695,2299,SI,SI,--,--,--,SI,SI,SI,SI,82126150.0,-31.8596737471682,-61.5702157763693
2760,Santa fe,San Martín,Sastre,423,0,0,474,0,0,0,145,1042,5425,SI,--,--,SI,--,SI,SI,SI,SI,82126160.0,-31.7695325241636,-61.8294529565696
2761,Santa fe,Vera,Calchaquí,460,0,0,0,1050,1,0,230,1741,9651,SI,--,--,--,SI,SI,SI,SI,SI,82133010.0,-29.8905436040639,-60.285737676357
2762,Santa fe,Vera,Cañada Ombú,0,0,0,0,0,1,0,34,35,518,--,--,--,--,SI,SI,SI,--,SI,82133020.0,-28.31083042196,-59.9837166450891
2763,Santa fe,Vera,Colmena,0,0,0,0,0,1,0,0,1,141,--,--,--,--,SI,--,--,--,--,82133030.0,-28.7658190432744,-60.0880421430925
2764,Santa fe,Vera,Fortín Olmos,0,0,0,0,0,2,0,337,339,1991,--,--,--,--,SI,SI,SI,--,SI,82133040.0,-29.0560211845387,-60.4143945851651
2765,Santa fe,Vera,Garabato,0,0,0,0,0,0,0,104,104,995,--,--,--,--,--,SI,SI,--,SI,82133050.0,-28.9553447407242,-60.1384384332405
2766,Santa fe,Vera,Intiyaco,0,0,0,0,0,2,0,97,99,1132,--,--,--,--,SI,SI,SI,--,SI,82133070.0,-28.6779253668564,-60.0724684333926
2767,Santa fe,Vera,La Gallareta,0,0,0,0,0,0,0,373,373,2189,--,--,--,--,--,SI,SI,--,SI,82133090.0,-29.5854889982809,-60.3799393729758
2768,Santa fe,Vera,Margarita,0,740,0,0,0,2,0,106,848,3534,--,SI,--,--,SI,SI,SI,SI,SI,82133110.0,-29.6910879587641,-60.2524652684442
2769,Santa fe,Vera,Paraje 29,0,0,0,0,0,1,0,34,35,185,--,--,--,--,SI,SI,--,--,--,82133120.0,-29.1097652045099,-60.2391297738452
2770,Santa fe,Vera,Pozo de los Indios,0,0,0,0,0,2,0,23,25,440,--,--,--,--,SI,SI,--,--,--,82133130.0,-28.9451306017322,-60.2520035726174
2771,Santa fe,Vera,Toba,0,0,0,0,0,1,0,52,53,266,--,--,--,--,SI,SI,--,--,--,82133160.0,-29.2675884279209,-60.1726559005792
2772,Santa fe,Vera,Vera (Est. Gobernador Vera),1064,0,0,0,2000,0,0,801,3865,19185,SI,--,--,--,--,SI,SI,SI,SI,82133170.0,-29.4629204507651,-60.2133477841634
2773,Santa fe,Vera,Los Amores,0,0,0,0,0,0,0,122,122,1052,--,--,--,--,--,SI,SI,--,SI,82133100.0,-28.1063721680455,-59.9786648326772
2774,Santa fe,Vera,Pueblo Santa Lucía,0,0,0,0,0,0,0,30,30,185,--,--,--,--,--,SI,--,--,SI,82133140.0,-29.2838158063585,-60.4038564051536
2775,Santa fe,Vera,Golondrina,0,0,0,0,0,0,0,70,70,563,--,--,--,--,--,SI,SI,--,SI,82133060.0,-28.5588709585467,-60.0251919319472
2776,Santa fe,Vera,Kilómetro 115,0,0,0,0,0,0,0,3,3,182,--,--,--,--,--,SI,--,--,--,82133080.0,-28.8247510907656,-60.2256036446499
2777,Santa fe,Vera,Tartagal (Est. El Tajamar),0,0,0,0,0,0,0,210,210,1599,--,--,--,--,--,SI,--,--,SI,82133150.0,-28.6722104503175,-59.8468195282736
2778,Santiago del estero,Aguirre,Malbrán,12,0,0,0,0,1,0,0,13,1098,SI,--,--,SI,SI,--,SI,SI,SI,86007030.0,-29.3352110611277,-62.3314794611812
2779,Santiago del estero,Aguirre,Villa General Mitre (Est. Pinto),0,229,0,0,0,3,0,2,234,4678,--,SI,--,--,SI,SI,SI,SI,SI,86007040.0,-29.1396357162399,-62.5623960538287
2780,Santiago del estero,Alberdi,Campo Gallo,0,0,0,5,11,4,0,35,55,6222,--,--,--,SI,SI,SI,SI,--,SI,86014010.0,-26.5814190604185,-62.8262003213668
2781,Santiago del estero,Alberdi,Coronel Manuel L. Rico,0,0,0,0,0,1,0,0,1,78,--,--,--,--,SI,--,--,--,--,86014020.0,-26.3836138959603,-61.8096452907377
2782,Santiago del estero,Alberdi,Donadeu,1,0,0,1,0,0,0,0,2,559,--,--,--,SI,--,--,--,--,--,86014030.0,-26.71841825532,-62.6879637973159
2783,Santiago del estero,Alberdi,Sachayoj,0,0,0,203,0,4,0,0,207,2777,--,--,--,SI,SI,--,SI,--,SI,86014040.0,-26.6495967935988,-61.7871497439271
2784,Santiago del estero,Alberdi,Santos Lugares,0,0,0,11,57,0,0,5,73,313,--,--,--,SI,--,SI,--,--,--,86014050.0,-26.6920881873751,-63.5584901602003
2785,Santiago del estero,Atamisqui,Estación Atamisqui,1,0,0,1,0,1,0,0,3,418,--,--,--,SI,SI,--,--,--,SI,86021010.0,-28.4989570837627,-63.9077257443296
2786,Santiago del estero,Atamisqui,Medellín,0,0,0,2,0,1,0,29,32,565,--,--,--,SI,SI,SI,--,--,--,86021020.0,-28.6675583374352,-63.7041964723455
2787,Santiago del estero,Atamisqui,Villa Atamisqui,1,0,0,1,0,2,0,45,49,3289,--,--,--,SI,SI,SI,SI,SI,SI,86021030.0,-28.5100801277829,-63.7395224086495
2788,Santiago del estero,Avellaneda,Colonia Dora,73,10,0,0,0,2,0,5,90,3364,SI,SI,--,SI,SI,SI,SI,SI,SI,86028010.0,-28.6003169561704,-62.872101252199
2789,Santiago del estero,Avellaneda,Herrera,0,3,0,0,100,1,0,0,104,1894,--,SI,--,SI,SI,--,SI,SI,SI,86028020.0,-28.485845127167,-62.9926469968689
2790,Santiago del estero,Avellaneda,Icaño,0,3,0,0,0,1,0,79,83,1975,--,SI,--,SI,SI,SI,SI,--,SI,86028030.0,-28.6807238990398,-62.7989820714201
2791,Santiago del estero,Avellaneda,Lugones,0,2,0,0,0,1,0,0,3,1222,--,SI,--,SI,SI,--,SI,SI,SI,86028040.0,-28.3418852045255,-63.2706691942439
2792,Santiago del estero,Avellaneda,Real Sayana,0,2,0,0,0,0,0,0,2,1412,--,SI,--,SI,--,--,--,SI,SI,86028050.0,-28.8151294886589,-62.7610345462438
2793,Santiago del estero,Avellaneda,Villa Mailín,0,0,0,0,0,1,0,1,2,1061,--,--,--,--,SI,SI,SI,--,SI,86028060.0,-28.4893268442445,-63.2031078475841
2794,Santiago del estero,Banda,Clodomira,0,0,0,3,5,1,0,417,426,9661,--,--,--,SI,SI,SI,SI,SI,SI,86035060.0,-27.5939389294979,-64.0826491614352
2795,Santiago del estero,Banda,La Banda,27,48,0,1261,0,4,0,367,1707,106441,SI,--,--,SI,SI,SI,SI,--,SI,86035090.0,-27.7598104844079,-64.1861422955531
2796,Santiago del estero,Banda,Los Quiroga,0,0,0,0,0,1,0,45,46,1065,--,--,--,--,SI,SI,--,--,SI,86035110.0,-27.669552,-64.3737159
2797,Santiago del estero,Banda,Simbolar,0,0,0,0,0,1,0,0,1,2344,--,--,--,SI,SI,--,SI,--,SI,86035130.0,-27.652696,-64.1924887
2798,Santiago del estero,Banda,Abra Grande,1,0,0,0,0,0,0,0,1,138,--,--,--,--,--,--,--,--,--,86035010.0,-27.2931330160432,-64.379064524629
2799,Santiago del estero,Banda,Chaupi Pozo,0,0,0,1,0,0,0,0,1,382,--,--,--,SI,--,--,--,--,SI,86035050.0,-27.5289028812003,-64.3963586561163
2800,Santiago del estero,Belgrano,Bandera,0,429,0,3,0,3,0,69,504,6536,--,SI,--,SI,SI,SI,SI,SI,SI,86042010.0,-28.8735129458763,-62.169826238046
2801,Santiago del estero,Belgrano,Cuatro Bocas,0,0,0,0,0,1,0,97,98,115,--,--,--,--,SI,SI,SI,--,--,86042020.0,-28.8789396191069,-61.8155670834195
2802,Santiago del estero,Belgrano,Fortín Inca,0,0,0,0,0,1,0,111,112,487,--,--,--,SI,SI,SI,SI,--,--,86042030.0,-29.1040556658268,-61.8431626122076
2803,Santiago del estero,Belgrano,Guardia Escolta,5,4,0,0,0,1,0,13,23,894,SI,SI,--,SI,SI,SI,SI,--,SI,86042040.0,-28.9703488914731,-62.035706028836
2804,Santiago del estero,Capital,El Mojón,0,0,0,0,0,1,0,3,4,85,--,--,--,--,SI,SI,--,--,--,86049020.0,-28.0035728575011,-64.1447936528647
2805,Santiago del estero,Capital,El Zanjón,0,0,0,0,0,1,0,96,97,2290,--,--,--,--,SI,SI,--,--,--,86049030.0,-27.886040581301,-64.1730797752693
2806,Santiago del estero,Capital,San Pedro,0,0,0,0,250,0,0,4,254,250,--,--,--,--,--,SI,--,--,--,86049090.0,-27.9550739860833,-64.1078997635937
2807,Santiago del estero,Capital,Santa María,1,0,0,0,0,0,0,4,5,338,--,--,--,SI,--,SI,--,--,--,86049100.0,-27.9635432986366,-64.1529363950511
2808,Santiago del estero,Capital,Santiago del Estero,6794,77801,2,8597,1,5,0,1707,94907,252192,SI,SI,SI,SI,SI,SI,SI,SI,SI,86049110.0,-27.8089009906807,-64.2166602117129
2809,Santiago del estero,Capital,Los Cardozos,0,0,0,2,0,0,0,3,5,165,--,--,--,SI,--,SI,--,--,--,86049040.0,-27.9481087215396,-64.1435890450184
2810,Santiago del estero,Capital,Yanda,0,0,0,0,0,0,0,38,38,201,--,--,--,--,--,SI,--,--,--,86049130.0,-27.8717,-64.2444
2811,Santiago del estero,Capital,Maco,0,0,0,0,0,0,0,78,78,550,--,--,--,--,--,SI,--,SI,SI,86049050.0,-27.847639,-64.2284572
2812,Santiago del estero,Capital,Maquito,0,0,0,0,0,1,0,43,44,84,--,--,--,--,SI,SI,--,SI,SI,86049060.0,-27.8717,-64.2444
2813,Santiago del estero,Capital,Morales,0,0,0,0,0,0,0,3,3,204,--,--,--,--,--,SI,--,--,--,86049070.0,-27.7097477481356,-64.3236662614394
2814,Santiago del estero,Capital,Vuelta de la Barranca,0,0,0,0,0,0,0,4,4,219,--,--,--,--,--,SI,--,SI,SI,86049120.0,-27.8528,-64.23
2815,Santiago del estero,Capital,Puesto de San Antonio,0,0,0,0,0,1,0,0,1,84,--,--,--,--,SI,--,--,--,SI,86049080.0,-27.6875293590131,-64.3395984822365
2816,Santiago del estero,Choya,Choya,53,0,0,3,0,3,0,0,59,1042,SI,--,--,SI,SI,--,SI,SI,SI,86063020.0,-28.49424,-64.8563
2817,Santiago del estero,Choya,Estación La Punta,478,0,0,0,0,0,0,0,478,409,SI,--,--,--,--,--,SI,--,--,86063030.0,-28.4336985809233,-64.6630390297412
2818,Santiago del estero,Choya,Frías,1975,58,0,2390,0,2,0,782,5207,26649,SI,--,--,SI,SI,SI,SI,SI,SI,86063040.0,-28.6752274468134,-65.043543609352
2819,Santiago del estero,Choya,Laprida,0,0,0,3,0,0,0,5,8,1197,--,--,--,SI,--,SI,--,--,SI,86063050.0,-28.4073548165504,-64.4541927821887
2820,Santiago del estero,Choya,Tapso,0,0,0,1,0,0,0,71,72,691,--,--,--,SI,--,SI,--,SI,SI,86063080.0,-28.4006,-65.1019
2821,Santiago del estero,Choya,Villa La Punta,0,0,0,4,0,1,0,5,10,819,--,--,--,SI,SI,SI,--,--,SI,86063090.0,-28.4059960583853,-64.7158920819925
2822,Santiago del estero,Copo,El Caburé,0,0,0,0,20,0,0,100,120,737,--,--,--,--,--,SI,--,--,SI,86056010.0,-26.0030698341396,-62.323388601784
2823,Santiago del estero,Copo,La Firmeza,0,0,0,0,0,0,0,20,20,69,--,--,--,--,--,SI,--,--,--,86056020.0,-25.9734496033409,-63.1213341247899
2824,Santiago del estero,Copo,Los Pirpintos,0,0,0,200,0,1,0,0,201,1729,--,--,--,SI,SI,--,--,--,SI,86056030.0,-26.1143281340404,-62.0443344069224
2825,Santiago del estero,Copo,Los Tigres,0,0,0,0,80,0,0,50,130,161,--,--,--,--,--,SI,--,--,SI,86056040.0,-25.9094965483747,-62.5920554191228
2826,Santiago del estero,Copo,Monte Quemado,0,0,0,243,2,6,0,0,251,12543,--,--,--,SI,SI,--,SI,--,SI,86056050.0,-25.8042379417741,-62.8316265906336
2827,Santiago del estero,Copo,Nueva Esperanza,0,0,0,0,0,1,0,50,51,72,--,--,--,--,SI,SI,--,--,--,86056060.0,-26.0338455788063,-63.3180066835521
2828,Santiago del estero,Copo,Pampa de los Guanacos,0,0,0,203,0,3,0,0,206,5273,--,--,--,SI,SI,--,SI,--,SI,86056070.0,-26.2062855993673,-61.8178937032973
2829,Santiago del estero,Copo,San José del Boquerón,0,0,0,0,120,0,0,5,125,38,--,--,--,--,--,SI,--,--,--,86056080.0,-26.1156583469237,-63.5880042931729
2830,Santiago del estero,Copo,Urutaú,0,0,0,0,0,0,0,30,30,137,--,--,--,--,--,SI,--,--,SI,86056090.0,-25.7123770498498,-63.0412753199535
2831,Santiago del estero,Figueroa,Bandera Bajada,0,0,0,3,0,0,0,5,8,964,--,--,--,SI,--,SI,SI,--,SI,86070010.0,-27.28467570616,-63.4642431343784
2832,Santiago del estero,Figueroa,Caspi Corral,1,0,0,0,0,0,0,5,6,251,--,--,--,--,--,SI,--,--,--,86070020.0,-27.3907615134973,-63.5489561890655
